Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2018-06-12,45.345916748046875,45.42374198027441,45.07942461331518,45.13602576362299,67644400
2018-06-13,44.97330093383789,45.4874181569556,44.91198571944777,45.37893351770335,86553600
2018-06-14,44.99689483642578,45.17848708337205,44.86011139313714,45.17376942021792,86440400
2018-06-15,44.5346565246582,44.84595748808827,44.397873095137925,44.81529807845651,246876800
2018-06-18,44.511085510253906,44.624284250591025,44.14790097049282,44.30826915128323,73939600
2018-06-19,43.79178237915039,43.942715189887565,43.263515742309266,43.66207365151953,134314000
2018-06-20,43.98280334472656,44.14788553301849,43.801211138344534,43.94742987527894,82514800
2018-06-21,43.73754119873047,44.419097668013194,43.614907167311685,44.15968021665077,102847600
2018-06-22,43.61020278930664,43.900276137993096,43.558319283229636,43.893201441575606,108801600
2018-06-25,42.961647033691406,43.610187026720794,42.62204733430526,43.25172027753299,126652400
2018-06-26,43.49463653564453,43.989886797653796,43.04891273924521,43.15504036576329,98276800
2018-06-27,43.43096160888672,44.166758662861064,43.400302198797014,43.683300788900816,101141200
2018-06-28,43.746978759765625,43.91442160952756,43.3460637711596,43.41681432174242,69460800
2018-06-29,43.65499496459961,44.14552745426334,43.136163700048925,43.93327584704597,90950800
2018-07-02,44.1431770324707,44.17147941242454,43.25644709523927,43.35078236421446,70925200
2018-07-03,43.374359130859375,44.32476482948047,43.28474153395483,44.287030725676225,55819200
2018-07-05,43.723388671875,43.96158204295714,43.459257153905625,43.69037223212883,66416800
2018-07-06,44.32948303222656,44.43796408383284,43.676225296429266,43.72810879016174,69940800
2018-07-09,44.94499588012695,44.96857699074248,44.643130315485685,44.69029613523812,79026400
2018-07-10,44.89075469970703,45.11007737762865,44.85065997506631,44.975654613407315,63756400
2018-07-11,44.308258056640625,44.75633884056429,44.24458220679138,44.45447320956941,75326000
2018-07-12,45.05112838745117,45.14074598088069,44.645495783589865,44.69737927467831,72164400
2018-07-13,45.121891021728516,45.2421644568349,45.02048104432574,45.06293282046642,50055600
2018-07-16,45.022830963134766,45.43317764323029,44.907271620687844,45.16668908392699,60172400
2018-07-17,45.15017318725586,45.24922249709386,44.619549571216886,44.749258285952976,62138000
2018-07-18,44.90255355834961,45.232721563034644,44.79171187945447,45.22800390051171,65573600
2018-07-19,45.25159454345703,45.40960207271725,44.735120184452185,44.735120184452185,81147200
2018-07-20,45.14781951904297,45.38129162443984,44.84831093697936,45.228001785572765,82704800
2018-07-23,45.18790054321289,45.270443421688974,44.704442823255505,44.96857427674509,63957600
2018-07-24,45.515724182128906,45.67137467251111,45.2916837724395,45.38601544014374,74791600
2018-07-25,45.9449348449707,45.95200953909044,45.38129115760423,45.52986693116255,66839600
2018-07-26,45.80107879638672,46.213786098393896,45.65957771057542,45.89541045457952,76304000
2018-07-27,45.039337158203125,46.032194609591265,44.83180678717591,45.98502877974518,96096000
2018-07-30,44.78700256347656,45.327058027636596,44.58890389877771,45.25630747638057,84118000
2018-07-31,44.87660217285156,45.312894100194164,44.65256183118429,44.87896280286704,157492000
2018-08-01,47.52030944824219,47.58162468109423,46.532169435316554,46.961386860849764,271742800
2018-08-02,48.90936279296875,49.14283855349093,47.24910151371287,47.30334204851275,249616000
2018-08-03,49.05085372924805,49.227728287281295,48.458911238642635,48.82445271161577,133789600
2018-08-06,49.305564880371094,49.34801305678485,48.833899283651526,49.053222058835125,101701600
2018-08-07,48.843318939208984,49.40695904402814,48.76077604077673,49.364510878106664,102349600
2018-08-08,48.876338958740234,49.00840472708714,48.23251653878795,48.59334036963655,90102000
2018-08-09,49.260738372802734,49.472986375653505,48.86453754268723,49.41402819724811,93970400
2018-08-10,49.11402893066406,49.48558670831836,48.91050127150326,49.073797180859934,98444800
2018-08-13,49.4311408996582,49.92339381288648,49.15424931305655,49.5352718097257,103563600
2018-08-14,49.63941192626953,49.83110585938184,49.28678739016667,49.73644334784153,82992000
2018-08-15,49.755367279052734,49.8736972019481,49.30334610691821,49.51397322522625,115230400
2018-08-16,50.484283447265625,50.600244468404085,50.04646125852407,50.11272573092973,114001600
2018-08-17,51.49245071411133,51.58001370324593,50.44641460805595,50.51267907731609,141708000
2018-08-20,50.990726470947266,51.87109768021594,50.90789408938502,51.615508252096106,121150800
2018-08-21,50.89133071899414,51.40015154482209,50.65230557912929,51.30785435109778,104639200
2018-08-22,50.893707275390625,51.20373113650399,50.60734723529338,50.66888111445021,76072400
2018-08-23,50.997825622558594,51.36701436188184,50.78719852839893,50.799028630418015,75532800
2018-08-24,51.15639877319336,51.331524767256205,50.907905185486186,51.26052969460536,73905600
2018-08-27,51.577659606933594,51.76698825071557,51.196637020361884,51.39069626215936,82100400
2018-08-28,51.994171142578125,52.192964560685056,51.80957673845841,51.83087525943924,91107200
2018-08-29,52.77041244506836,52.89111127993572,51.92553865671049,52.10066463492159,109019200
2018-08-30,53.25556564331055,54.01997594606434,52.63314908356902,52.83431140009816,195175200
2018-08-31,53.87089157104492,54.16434752163263,53.4851347972511,53.605830040366044,173360400
2018-09-04,54.04364776611328,54.23770698067207,53.634227204341904,54.05548148177805,109560400
2018-09-05,53.69102478027344,54.35367315366947,53.27213940080851,54.19274617173465,133332000
2018-09-06,52.7988166809082,53.80462109487018,52.37282820688396,53.539559593731255,137160000
2018-09-07,52.37282943725586,53.336033220872075,52.23320098200579,52.502993086702105,150479200
2018-09-10,51.669952392578125,52.502996187083596,51.22976486827535,52.29000012691845,158066000
2018-09-11,52.97629928588867,53.082795476899676,51.25104726917049,51.59420326738021,142996000
2018-09-12,52.31840515136719,53.24847681301907,52.0273108780994,53.23427779698521,197114800
2018-09-13,53.5821533203125,54.041273971237196,52.673380433963544,52.89820655167568,166825600
2018-09-14,52.97393035888672,53.683909780244306,52.66154129128326,53.42595145715848,127997200
2018-09-17,51.563453674316406,52.76331733842613,51.41909100904988,52.57398872003908,148780400
2018-09-18,51.648643493652344,52.50298563919337,51.38358202388521,51.54214367939406,126286800
2018-09-19,51.67941665649414,51.97524150544351,50.95287270526893,51.710183596350696,108495200
2018-09-20,52.072269439697266,52.60475413219068,51.864007604400776,52.12196959989954,106435200
2018-09-21,51.511383056640625,52.38702376647529,51.423816457857285,52.24976062216609,384986800
2018-09-24,52.25213623046875,52.363366669163675,51.267633819230554,51.31259977672128,110773600
2018-09-25,52.58345031738281,52.73254717183654,51.99416601700422,52.00599973120798,98217600
2018-09-26,52.1645622253418,52.95263993684514,52.008365862094074,52.30182536778894,95938800
2018-09-27,53.23664093017578,53.58926546229265,52.902949622381634,52.969217713082784,120724800
2018-09-28,53.42359924316406,53.44726306298628,53.01654398633508,53.19876948242372,91717600
2018-10-01,53.7833137512207,54.29449987051598,53.56795604203852,53.94660961803524,94403200
2018-10-02,54.261383056640625,54.431778478159394,53.634235749067095,53.78096373548575,99152800
2018-10-03,54.92165756225586,55.2529799345801,54.37970443970897,54.44360361549401,114619200
2018-10-04,53.95607376098633,54.98791072252861,53.65788007610717,54.616353071097365,128168000
2018-10-05,53.08043670654297,54.05547775401999,52.202430676368174,53.948981542667234,134322000
2018-10-08,52.95738220214844,53.201141588936295,52.11250469969764,52.588193368222875,118655600
2018-10-09,53.69102478027344,53.78569089712608,52.59765731141301,52.92661439379682,107564000
2018-10-10,51.20372009277344,53.56795305429234,51.13035612450343,53.357325953618734,167962400
2018-10-11,50.75170135498047,51.946834254825696,50.247618357424,50.76826927692951,212497600
2018-10-12,52.56451416015625,52.746743237513996,51.31731586452513,52.164558475955246,161351600
2018-10-15,51.44038772583008,52.498257597389845,51.419089204933876,52.33969592325769,123164000
2018-10-16,52.57399368286133,52.77279073706223,51.298397006527196,51.81194853999747,116736000
2018-10-17,52.34679412841797,52.68995019740248,51.90897195034415,52.6094867130337,91541600
2018-10-18,51.12326431274414,52.00363928676678,50.408550519609015,51.55871759140356,130325200
2018-10-19,51.90187072753906,52.363356709270114,51.456949057386716,51.606045917308556,132314800
2018-10-22,52.218997955322266,52.860347780678396,51.81431160695901,52.01547032624564,115168400
2018-10-23,52.711238861083984,52.834302974316415,50.81086086158225,51.078287604430955,155071200
2018-10-24,50.90317153930664,53.066242647781394,50.77300788610359,52.68048950792541,163702000
2018-10-25,52.017852783203125,52.39177590196505,51.296039282148264,51.523234401436184,119423200
2018-10-26,51.18952560424805,52.110132264199265,50.33044920447651,51.09485949880697,189033600
2018-10-29,50.22868347167969,51.99179847777258,48.77322335476921,51.87346856312014,183742000
2018-10-30,50.47954177856445,50.924459797370716,49.525802965453806,49.970720984260076,146640000
2018-10-31,51.795372009277344,52.17166028299006,51.26525267501024,51.326786543689,153435600
2018-11-01,52.59055709838867,52.62368933605675,51.310226322888035,51.84034573672041,233292800
2018-11-02,49.102169036865234,50.562359413225884,48.61701577656882,49.592056503774636,365314800
2018-11-05,47.70824432373047,48.370892431906185,46.89886830708888,48.34959391831759,264654800
2018-11-06,48.224185943603516,48.44901211289893,47.731932947771526,47.78636371038881,127531600
2018-11-07,49.68674850463867,49.71278123977247,48.30938967512039,48.74484305268231,133697600
2018-11-08,49.51337432861328,49.90047339465784,49.100148077728555,49.86722555541948,101450400
2018-11-09,48.55868148803711,48.92440772185427,48.03146315999094,48.815166373876544,137463200
2018-11-12,46.112579345703125,47.46149946228675,46.02233365648393,47.259635249162585,204542000
2018-11-13,45.651851654052734,46.82740454065561,45.46661319307252,45.509362481467676,187531600
2018-11-14,44.36231231689453,46.18620004766759,44.15569737370678,46.04845796012335,243204000
2018-11-15,45.45710754394531,45.59009886497511,44.386045452007,44.73990020697264,185915200
2018-11-16,45.96058654785156,46.30256638175238,44.99402206817327,45.241005490578,147713200
2018-11-19,44.139060974121094,45.28849007543994,43.93244972157282,45.122250928346986,167701200
2018-11-20,42.03020095825195,43.09651261910129,41.68109683232495,42.36030580111065,271300800
2018-11-21,41.982696533203125,42.81152243279849,41.9280758696672,42.683278202549936,124496800
2018-11-23,40.91639709472656,41.93996319137456,40.87127786952604,41.54573618072765,94496000
2018-11-26,41.4697380065918,41.548108696422304,40.434300553403695,41.37949593469791,179994000
2018-11-27,41.37949752807617,41.505364622235895,40.58154566531735,40.73115914826122,165549600
2018-11-28,42.97064208984375,43.05375986988433,41.54335141276549,41.97082618812788,184250000
2018-11-29,42.64054489135742,43.41237317618883,42.201195033571544,43.379125333484275,167080000
2018-11-30,42.41017150878906,42.82577123652674,42.04206816804442,42.816269784882905,158126000
2018-12-03,43.892086029052734,43.92058313866177,43.03476295213865,43.80659107648332,163210000
2018-12-04,41.961334228515625,43.31500152005368,41.86159070426997,42.97302165192976,165377200
2018-12-06,41.493492126464844,41.50774068534604,40.47230312963953,40.790533023797565,172393600
2018-12-07,40.013954162597656,41.43886790910072,39.96883131415951,41.20138228468355,169126400
2018-12-10,40.277565002441406,40.39393064398245,38.78852906163199,39.18512963582418,248104000
2018-12-11,40.04719543457031,40.797647130558154,39.66009277068402,40.76677646859411,189126800
2018-12-12,40.1588249206543,40.82853257024421,40.139825633778514,40.46755336709126,142510800
2018-12-13,40.598167419433594,40.98289660129505,40.265688989423055,40.48892605974861,127594400
2018-12-14,39.29911804199219,40.15406769431689,39.25162164436145,40.13506841051603,162814800
2018-12-17,38.93339157104492,39.98070398320627,38.64603238784971,39.29199353840662,177151600
2018-12-18,39.43922805786133,39.78595494062072,39.040250439096134,39.27536244428323,135366000
2018-12-19,38.20906448364258,39.7669697026103,37.78158960679332,39.422616249277915,196189200
2018-12-20,37.2448616027832,38.4987850963863,36.88150897814493,38.0926831856918,259092000
2018-12-21,35.796199798583984,37.56071950978802,35.53496783964715,37.25198753673331,382978400
2018-12-24,34.8699951171875,35.990926925854325,34.8129972947373,35.18347408131106,148676800
2018-12-26,37.32562255859375,37.33987111908619,34.84389801591564,35.219125811772976,234330000
2018-12-27,37.083377838134766,37.230621385586616,35.639468468150554,37.00975787628032,212468400
2018-12-28,37.10237503051758,37.646219094911956,36.70340095377201,37.40398276332058,169165600
2018-12-31,37.46097946166992,37.84570497009902,37.16174528956495,37.648591489285586,140014000
2019-01-02,37.50371551513672,37.72457894857997,36.627393305047725,36.784134628944,148158800
2019-01-03,33.76808166503906,34.6064056330403,33.72295881640133,34.19317934017915,365248800
2019-01-04,35.20961380004883,35.278486653439785,34.15043005188284,34.32379352547417,234428400
2019-01-07,35.131248474121094,35.34498772125398,34.649152921842216,35.314113428905806,219111200
2019-01-08,35.800960540771484,36.05507191717408,35.27136857362246,35.51835204691937,164101200
2019-01-09,36.40892028808594,36.69865303809117,35.53497493470445,35.92919831490206,180396400
2019-01-10,36.52527618408203,36.565648290377936,35.82706812801261,36.21654426234322,143122800
2019-01-11,36.166683197021484,36.50153878834281,35.98144470474648,36.30680246578782,108092800
2019-01-14,35.622833251953125,35.924440921467415,35.43759480894233,35.824697423210985,129756800
2019-01-15,36.3519287109375,36.427922231509605,35.63472106236991,35.686968193150925,114843600
2019-01-16,36.79602813720703,37.019265233747724,36.33530538455812,36.354304671895996,122278800
2019-01-17,37.0145149230957,37.44198983365644,36.397050760758674,36.62028785981504,119284800
2019-01-18,37.24249267578125,37.49422682619904,37.043002022319946,37.4039811406747,135004000
2019-01-22,36.406551361083984,37.221125412180456,36.245059232557935,37.145131887501456,121576000
2019-01-23,36.553794860839844,36.84352767582212,36.0265763695602,36.60841555173996,92522400
2019-01-24,36.26405715942383,36.68678131637326,36.03607297019486,36.59891278758119,101766000
2019-01-25,37.46573257446289,37.55360472379612,36.64878503179591,36.92426561509673,134142000
2019-01-28,37.11899948120117,37.12612375920128,36.49203765099391,36.99787950771421,104768400
2019-01-29,36.73426055908203,37.55358854813063,36.59889568941856,37.10711458583651,166348800
2019-01-30,39.24448776245117,39.458223311358054,38.05230926781852,38.76951665488747,244439200
2019-01-31,39.527099609375,40.13506210044691,39.080625569606816,39.4487289349215,162958400
2019-02-01,39.54610061645508,40.13031312607623,39.405981367304726,39.65059485362112,130672400
2019-02-04,40.66941452026367,40.766784499178435,39.72659627039081,39.757470562179186,125982000
2019-02-05,41.3652458190918,41.57898506305087,40.93065029956902,41.051766667858935,144406400
2019-02-06,41.37949752807617,41.69535385122478,41.049392646908444,41.476863882454516,112958400
2019-02-07,40.59578323364258,41.30823993167424,40.453290444539384,40.942510130722376,126966800
2019-02-08,40.643489837646484,40.70311587039723,40.16886530680823,40.304814408336355,95280000
2019-02-11,40.40976333618164,40.83430414432402,40.36683432865648,40.79614260033379,83973600
2019-02-12,40.757965087890625,40.784200684194495,40.474144629498845,40.569548452096434,89134000
2019-02-13,40.58863830566406,41.13719862995303,40.52662853099256,40.877229955507104,89960800
2019-02-14,40.736507415771484,40.846217281030114,40.39783197721137,40.47653877930612,87342800
2019-02-15,40.6458740234375,40.95115902339319,40.48607669059228,40.84383289109825,98507200
2019-02-19,40.76750946044922,40.889148896685995,40.42406656800364,40.476537768089266,75891200
2019-02-20,41.02986526489258,41.33753763113266,40.78182257054154,40.82952266876856,104457600
2019-02-21,40.798526763916016,41.11096667516204,40.61726488697162,40.97502117727503,68998800
2019-02-22,41.25406265258789,41.26121748586465,40.874841931781916,40.922542033388446,75652800
2019-02-25,41.5545768737793,41.94572353268566,41.487796003181955,41.53788347577221,87493600
2019-02-26,41.578426361083984,41.80977566356522,41.30176069059117,41.43055496170665,68280800
2019-02-27,41.707218170166016,41.738224873214264,41.19681945157351,41.31130406008195,111341600
2019-02-28,41.29698181152344,41.7167513399161,41.24212688971162,41.57603479995883,112861600
2019-03-01,41.7310676574707,41.773996653747055,41.234978633444705,41.56649922650965,103544800
2019-03-04,41.940956115722656,42.394112543739396,41.4925671504077,41.90279457840128,109744800
2019-03-05,41.864627838134766,41.97672506553204,41.62850744949889,41.962415400636054,78949600
2019-03-06,41.62374496459961,41.85509427950601,41.4854121219237,41.65951913111731,83241600
2019-03-07,41.14196014404297,41.60465871287591,41.0274791869895,41.46870961945666,99185600
2019-03-08,41.23974609375,41.27790762437119,40.42644621389484,40.622021328865515,95997600
2019-03-11,42.668392181396484,42.72086338701754,41.82170533647012,41.855095772839455,128044000
2019-03-12,43.14777755737305,43.567543462773116,42.780479205774704,42.93073795318164,129870400
2019-03-13,43.33858871459961,43.71780942231808,43.15016840672244,43.46737934842093,124130000
2019-03-14,43.82035446166992,43.90860344771917,43.54130511929298,43.86089971935373,94318000
2019-03-15,44.39038848876953,44.67898009371108,43.82275112158004,44.08749085728255,156171600
2019-03-18,44.84355926513672,44.93180465173593,44.31169229590509,44.31407966697112,104879200
2019-03-19,44.48817443847656,45.07489619113061,44.34268677569581,44.92225369569541,126585600
2019-03-20,44.876949310302734,45.194160320045455,44.05887804532728,44.41663433069777,124140800
2019-03-21,46.52975845336914,46.82550481228467,45.27045724650838,45.32054470282727,204136800
2019-03-22,45.56621170043945,47.14987887158073,45.50181457067001,46.58939274805469,169630800
2019-03-25,45.01527786254883,45.788029035736734,44.50487908991449,45.6759317859226,175381200
2019-03-26,44.55018615722656,46.00267911768265,44.0230940523578,45.71170377934582,199202000
2019-03-27,44.95087814331055,45.258546900327964,44.4929506048766,45.017659015210214,119393600
2019-03-28,45.010501861572266,45.210844466944145,44.72668135098658,45.065356795101245,83121600
2019-03-29,45.30386734008789,45.33487404742733,44.96757557971136,45.27524800364219,94256000
2019-04-01,45.61153793334961,45.7164767092003,44.929415874254,45.70693814386287,111448000
2019-04-02,46.274566650390625,46.37950903701482,45.56620917996109,45.57574774270704,91062800
2019-04-03,46.59178924560547,46.866067574679796,46.067077180669855,46.09092905245227,93087200
2019-04-04,46.67287063598633,46.83505168659805,46.06468441762447,46.45821474988475,76457200
2019-04-05,46.98530960083008,47.00916146750853,46.730108456649496,46.85413161266641,74106400
2019-04-08,47.724674224853516,47.75567728467312,46.82789643538214,46.846977201039394,103526800
2019-04-09,47.58157730102539,48.38056764876141,47.51718016237022,47.77715244831723,143072800
2019-04-10,47.848697662353516,47.8773206328261,47.26674699962892,47.38599906529268,86781200
2019-04-11,47.45038986206055,47.93932399383451,47.32875408147207,47.90354983462724,83603200
2019-04-12,47.43130874633789,47.7342099694247,46.796890612294,47.51001553529511,111042800
2019-04-15,47.51717758178711,47.66505261953051,47.22620224726255,47.362151350453125,70146400
